data
0
 2014
 2489
 -2486
 -1604
 3
 -7
 93
 -29
 0
 0
 -24
 -91
 50
 -45
 -29
 38
 -4
 -2
 -34
 -1
 2
 54
 -20
 0
 -10
 7
 -4
 4
 -34
 55
 22
 -4
 4
 -3
 2
 -2
 -2
 -4
 -40
 114
 -70
 5
 5
 -4
 -46
 38
 7
 -48
 -20
 54
 18
 -10
 -36
 5
 30
 0
 -4
 -37
 -20
 15
 29
 -6
 0
 -9
 18
 -30
 36
 -6
 -17
 6
 31
 -19
 17
 6
 -14
 -16
 5
 23
 -35
 35
 -4
 -3
 11
 -1
 -6
 -2
 2
 0
 -36
 28
 -33
 -6
 14
 -1
 -46
 34
 -3
 3
 -35
 82
 3
 -40
 31
 -33
 23
 -15
 -13
 26
 -25
 18
 -29
 30
 -13
 10
 -1
 -6
 -2
 -1
 -14
 392
 -334
 0
 -10
 3
 -2
 -5
 -6
 4
 -28
 38
 -7
 -2
 1
 14
 0
 -11
 3
 -1
 -33
 38
 -2
 -8
 -40
 53
 -44
 36
 -1
 -4
 -41
 101
 -42
 -5
 -9
 2
 -30
 -10
 38
 -3
 -42
 46
 -7
 -19
 15
 -39
 37
 -13
 -7
 2
 -22
 5
 -7
 44
 19
 0
 -3
 -3
 -7
 -2
 -37
 43
 -4
 1
 -32
 45
 -10
 -47
 23
 -7
 0
 36
 -9
 3
 13
 1
 -47
 36
 -8
 -1
 -41
 52
 -11
 6
 -6
 -32
 26
 -35
 31
 41
 -59
 35
 -5
 2
 -6
 1
 20
 -9
 -6
 -41
 -21
 17
 30
 -3
 -24
 46
 -21
 2
 -12
 -20
 8
 -3
 23
 -36
 38
 -11
 6
 536
 -480
 40
 -103
 36
 -3
 -4
 8
 -1
 -34
 39
 -48
 52
 -39
 21
 -31
 -7
 0
 0
 5
 -4
 -40
 6
 -18
 12
 89
 -2
 -11
 4
 4
 1
 -7
 1
 -57
 2
 1
 19
 50
 2
 -3
 -4
 -8
 -2
 8
 -34
 26
 -35
 8
 -1
 0
 -1
 -32
 32
 -6
 -34
 36
 -5
 2
 -2
 -21
 28
 -4
 0
 -2
 -29
 74
 -1
 -2
 -4
 3
 -2
 -1
 -41
 0
 -22
 36
 31
 -45
 20
 -31
 42
 -10
 -27
 21
 -29
 29
 -5
 -3
 1
 4
 -11
 23
 22
 -6
 51
 -34
 -11
 -8
 13
 -1
 1
 -4
 3
 -4
 -33
 26
 -35
 3
 -3
 -28
 34
 3
 -10
 0
 -34
 4
 34
 -8
 6
 -3
 10
 -10
 -8
 -31
 10
 53
 -31
 13
 21
 26
 -9
 -1
 -5
 -52
 -11
 18
 6
 14
 -14
 25
 -29
 29
 -40
 36
 96
 -62
 -11
 7
 -10
 13
 -1
 -2
 -8
 0
 -33
 0
 0
 -6
 4
 -36
 42
 -7
 -8
 -17
 -10
 77
 -6
 1
 6
 -7
 10
 -9
 0
 -9
 -37
 3
 23
 -45
 18
 0
 2
 42
 24
 -12
 -56
 4
 17
 -25
 30
 -15
 -9
 31
 -29
 30
 -49
 267
 -191
 -16
 -40
 44
 -6
 2
 3
 -43
 20
 -30
 31
 -9
 -1
 -27
 31
 5
 -23
 24
 -26
 421
 -371
 -3
 0
 -36
 31
 2
 0
 -2
 6
 -42
 -2
 26
 -27
 25
 -12
 6
 -1
 -25
 3
 -1
 8
 -10
 29
 -5
 0
 5
 -2
 -12
 2
 -24
 31
 -21
 137
 -80
 -18
 10
 1
 -6
 -39
 -26
 17
 31
 -9
 -23
 32
 -4
 -31
 50
 128
 -4
 -119
 -33
 35
 -6
 5
 5
 -4
 -2
 0
 -30
 -7
 2
 -11
 1
 -6
 9
 -2
 -49
 1
 18
 58
 7
 -7
 -25
 21
 -29
 31
 -31
 29
 -47
 39
 -8
 -21
 26
 13
 315
 -290
 -4
 -3
 -35
 123
 398
 -460
 -45
 23
 4
 -3
 -2
 -3
 -31
 24
 -25
 -5
 1
 -4
 -1
 11
 -36
 32
 -38
 74
 -28
 -2
 31
 -5
 -2
 9
 -57
 -8
 -3
 27
 17
 17
 10
 -16
 5
 4
 -49
 28
 -44
 5
 39
 -1
 -8
 -21
 31
 63
 -41
 24
 -23
 -38
 33
 0
 -34
 39
 1
 5
 -35
 30
 0
 -36
 29
 -34
 2
 -4
 -4
 8
 -4
 1
 -1
 -33
 84
 -37
 29
 -4
 -1
 1
 3
 -45
 38
 -49
 6
 22
 -39
 17
 46
 6
 -10
 3
 -47
 -16
 12
 34
 -16
 -21
 29
 -5
 -22
 42
 -32
 4
 45
 -3
 -32
 36
 3
 -11
 4
 30
 -27
 -35
 25
 -34
 -5
 5
 -5
 1
 7
 -1
 -5
 -31
 32
 53
 38
 -87
 40
 -6
 11
 -44
 -11
 18
 20
 -30
 -44
 17
 -16
 32
 -2
 15
 -9
 -32
 78
 -40
 17
 -34
 34
 -7
 7
 -4
 -20
 3
 12
 -23
 625
 -559
 -9
 -7
 5
 -2
 -8
 -43
 5
 11
 20
 -17
 -2
 4
 6
 4
 -9
 -32
 53
 17
 -3
 -38
 37
 4
 -4
 -38
 36
 -51
 43
 6
 -48
 28
 -33
 33
 -10
 5
 1
 -30
 61
 -9
 -39
 55
 -14
 -1
 -45
 35
 -34
 -7
 26
 -8
 -19
 26
 30
 6
 -17
 8
 -3
 -45
 5
 23
 -38
 37
 -15
 -1
 -1
 28
 12
 -34
 35
 5
 -5
 -2
 -29
 -7
 36
 -35
 42
 -40
 26
 -29
 -5
 -5
 -1
 -5
 3
 4
 -1
 -48
 -1
 86
 20
 -14
 -4
 -2
 2
 -34
 27
 -53
 19
 20
 -33
 36
 -21
 42
 74
 -69
 4
 -3
 -47
 40
 -1
 1
 -40
 44
 -47
 29
 -32
 31
 -46
 41
 -6
 -2
 20
 -10
 29
 -33
 35
 -10
 -25
 31
 -10
 2
 -30
 37
 -10
 -1
 5
 -38
 -2
 45
 -9
 -42
 37
 16
 -10
 2
 -3
 8
 -31
 31
 -39
 39
 -33
 41
 -5
 -3
 4
 -4
 -30
 25
 -31
 -5
 -1
 0
 0
 -5
 8
 -2
 -28
 66
 7
 -5
 1
 0
 -38
 1
 0
 41
 -38
 26
 -30
 -2
 -1
 0
 -1
 -4
 3
 5
 -37
 79
 -4
 -4
 -3
 1
 -18
 29
 4
 0
 -43
 28
 -61
 28
 2
 -5
 -1
 -1
 12
 -8
 -37
 80
 3
 -2
 -2
 -1
 -1
 -1
 -31
 38
 -41
 28
 -54
 26
 -11
 1
 4
 -35
 44
 -6
 -31
 69
 4
 -1
 0
 -1
 1
 -3
 8
 -2
 -39
 22
 -29
 -6
 0
 0
 -3
 -2
 3
 12
 -30
 66
 -27
 27
 2
 -2
 -19
 18
 1
 4
 -25
 16
 -31
 -6
 0
 -3
 4
 -5
 3
 5
 3
 -36
 74
 1
 -39
 34
 -2
 -31
 0
 34
 3
 -35
 -5
 6
 -9
 -1
 0
 -2
 0
 5
 1
 -30
 68
 1
 -7
 0
 -1
 -2
 3
 5
 -5
 302
 -326
 31
 -3
 -2
 -27
 29
 0
 7
 -6
 -31
 30
 -35
 -30
 25
 2
 -2
 -3
 8
 -4
 -31
 7
 29
 -4
 -4
 1
 -29
 33
 -30
 321
 -314
 65
 1
 -2
 202
 -206
 2
 -1
 -2
 5
 -28
 22
 -30
 -5
 -10
 -1
 0
 -1
 -1
 14
 -34
 27
 58
 0
 -3
 -7
 -3
 0
 -1
 8
 -39
 -4
 7
 -16
 3
 -1
 -2
 1
 1
 8
 -32
 25
 -35
 34
 -4
 5
 -32
 31
 -4
 -28
 4
 71
 6
 -7
 -3
 -34
 35
 0
 2
 9
 -40
 26
 -34
 -6
 -1
 6
 -9
 -3
 3
 4
 4
 -38
 76
 -39
 19
 -45
 47
